customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,payment_method,internet_service,online_security,tech_support,paperless_billing,monthly_charges,total_charges,churn
CUST-11265,Male,1,Yes,No,2,Two year,Mailed check,Fiber optic,No,Yes,No,48.82,115.88,No
CUST-11266,Male,0,No,No,0,Two year,Electronic check,Fiber optic,Yes,Yes,No,34.61,20.0,No
CUST-11267,Female,0,Yes,No,19,Two year,Electronic check,DSL,No,No,Yes,25.06,508.16,No
CUST-11268,Male,0,No,Yes,7,Month-to-month,Credit card,DSL,Yes,No internet service,Yes,29.87,220.16,No
CUST-11269,Female,0,No,No,15,One year,Bank transfer,DSL,Yes,No,No,111.75,1532.53,No
CUST-11270,Female,0,No,No,1,Two year,Bank transfer,Fiber optic,No,No,No,41.52,63.34,No
CUST-11271,Female,0,No,No,16,Month-to-month,Mailed check,Fiber optic,No,No,No,41.0,664.06,No
CUST-11272,Male,1,No,Yes,3,One year,Credit card,DSL,Yes,No internet service,Yes,86.5,289.2,No
CUST-11273,Male,0,No,No,43,Month-to-month,Mailed check,DSL,No internet service,No,Yes,65.1,2618.27,No
CUST-11274,Male,0,Yes,No,34,One year,Electronic check,No,Yes,No,Yes,95.97,3103.64,No
CUST-11275,Female,1,Yes,No,1,One year,Credit card,No,No,No internet service,Yes,103.75,119.34,No
CUST-11276,Male,1,No,Yes,43,Two year,Electronic check,DSL,Yes,No internet service,Yes,98.77,3966.87,No
CUST-11277,Male,0,Yes,No,9,Month-to-month,Credit card,Fiber optic,Yes,No,No,50.06,456.17,Yes
CUST-11278,Male,0,Yes,Yes,10,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,18.0,189.6,No
CUST-11279,Female,0,No,Yes,4,Two year,Electronic check,DSL,Yes,No internet service,No,18.0,86.15,Yes
CUST-11280,Female,0,Yes,Yes,43,Month-to-month,Credit card,No,No internet service,No,No,67.2,2655.96,No
CUST-11281,Male,0,No,Yes,12,Month-to-month,Electronic check,DSL,Yes,No,No,98.0,1123.92,No
CUST-11282,Male,0,Yes,No,1,Month-to-month,Electronic check,DSL,No,No internet service,No,36.85,58.59,Yes
CUST-11283,Male,1,No,Yes,72,Month-to-month,Mailed check,Fiber optic,No,No,Yes,77.47,5254.47,Yes
CUST-11284,Male,0,No,No,7,One year,Bank transfer,No,No,No internet service,Yes,52.64,398.91,No
CUST-11285,Female,0,No,No,66,One year,Electronic check,No,Yes,No,Yes,113.75,7293.74,No
CUST-11286,Female,0,Yes,No,8,One year,Bank transfer,Fiber optic,No,Yes,No,48.16,381.34,No
CUST-11287,Female,0,No,No,42,One year,Bank transfer,Fiber optic,Yes,No,No,89.35,3860.61,No
CUST-11288,Female,0,No,No,26,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,60.88,1623.83,Yes
CUST-11289,Male,0,No,No,47,Month-to-month,Bank transfer,No,No,Yes,Yes,74.0,3472.31,No
CUST-11290,Male,0,No,No,72,Two year,Credit card,DSL,No,No internet service,No,49.88,3406.57,No
CUST-11291,Male,0,Yes,No,49,Month-to-month,Credit card,DSL,No internet service,Yes,Yes,75.15,3755.11,No
CUST-11292,Female,0,No,No,12,Month-to-month,Electronic check,No,No internet service,Yes,Yes,18.0,215.03,No
CUST-11293,Male,0,No,No,40,One year,Bank transfer,No,No internet service,No,Yes,25.91,996.26,No
CUST-11294,Female,0,Yes,No,29,Month-to-month,Credit card,Fiber optic,No,No internet service,Yes,35.74,1086.79,No
CUST-11295,Female,0,No,No,1,Month-to-month,Credit card,Fiber optic,Yes,No,No,83.6,98.17,No
CUST-11296,Male,0,No,Yes,63,Month-to-month,Electronic check,No,No internet service,No,No,54.61,3441.32,Yes
CUST-11297,Male,1,No,Yes,15,Two year,Electronic check,No,Yes,Yes,Yes,18.0,282.41,No
CUST-11298,Male,0,Yes,No,3,Month-to-month,Electronic check,No,No internet service,No,No,65.54,209.61,Yes
CUST-11299,Female,0,No,Yes,13,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,19.53,274.63,Yes
CUST-11300,Male,1,No,No,22,One year,Electronic check,No,No internet service,No internet service,No,90.88,1830.86,No
CUST-11301,Female,1,No,Yes,20,Two year,Bank transfer,DSL,No,No,No,80.33,1585.92,No
CUST-11302,Male,0,No,No,20,Month-to-month,Electronic check,Fiber optic,Yes,No,No,21.16,428.81,No
CUST-11303,Female,0,No,No,7,Month-to-month,Credit card,DSL,No,No,No,77.06,566.23,No
CUST-11304,Female,0,No,Yes,24,Month-to-month,Electronic check,DSL,No internet service,Yes,No,113.56,2647.21,No
CUST-11305,Male,0,No,No,57,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,24.46,1464.01,No
CUST-11306,Female,0,Yes,No,11,One year,Mailed check,DSL,No internet service,No,Yes,67.81,802.38,No
CUST-11307,Female,0,Yes,No,23,Month-to-month,Bank transfer,DSL,No,No,No,72.21,1732.93,No
CUST-11308,Male,0,Yes,No,6,Month-to-month,Mailed check,DSL,Yes,No internet service,Yes,46.41,303.87,No
CUST-11309,Female,0,Yes,Yes,1,One year,Bank transfer,No,No internet service,No,No,74.21,94.77,No
CUST-11310,Male,0,Yes,No,21,One year,Electronic check,DSL,Yes,No internet service,Yes,48.2,1016.13,No
CUST-11311,Female,0,Yes,Yes,1,Two year,Electronic check,DSL,Yes,No internet service,Yes,23.78,44.21,No
CUST-11312,Male,0,No,No,30,One year,Mailed check,Fiber optic,No,No internet service,Yes,82.21,2462.7,No
CUST-11313,Male,0,Yes,No,26,Month-to-month,Electronic check,No,No,No,Yes,48.61,1339.83,No
CUST-11314,Female,0,Yes,No,11,Two year,Electronic check,Fiber optic,Yes,No,No,27.35,330.9,No
CUST-11315,Female,0,Yes,No,12,Month-to-month,Electronic check,No,Yes,No,Yes,78.22,945.94,No
CUST-11316,Female,0,No,No,59,Month-to-month,Bank transfer,DSL,No internet service,Yes,Yes,71.92,4109.43,No
CUST-11317,Female,1,Yes,Yes,0,One year,Mailed check,Fiber optic,No internet service,Yes,Yes,111.02,20.0,Yes
CUST-11318,Female,0,Yes,No,19,Month-to-month,Electronic check,No,Yes,Yes,No,79.75,1439.35,No
CUST-11319,Male,0,Yes,No,61,Month-to-month,Electronic check,Fiber optic,No,No,Yes,52.43,3003.37,No
CUST-11320,Female,1,No,Yes,58,Two year,Mailed check,DSL,No,No,Yes,84.91,5110.95,No
CUST-11321,Male,0,No,No,21,One year,Mailed check,Fiber optic,No,No internet service,Yes,34.7,776.04,Yes
CUST-11322,Male,0,No,No,11,Two year,Bank transfer,No,No internet service,No,Yes,108.87,1155.32,No
CUST-11323,Female,1,Yes,Yes,2,Two year,Credit card,No,No,No,No,47.4,115.3,No
CUST-11324,Male,0,No,No,4,Month-to-month,Mailed check,DSL,No,No,No,18.0,86.15,No
CUST-11325,Male,0,No,No,27,One year,Bank transfer,DSL,No,Yes,No,46.98,1268.44,No
CUST-11326,Male,0,Yes,Yes,0,Two year,Bank transfer,No,No,No,Yes,49.21,20.0,Yes
CUST-11327,Male,0,Yes,No,51,Month-to-month,Mailed check,DSL,No,No,Yes,92.65,4946.38,Yes
CUST-11328,Female,0,Yes,No,21,One year,Electronic check,Fiber optic,No,No internet service,Yes,33.92,675.63,No
CUST-11329,Male,0,No,No,1,One year,Mailed check,DSL,No internet service,No internet service,Yes,50.56,66.53,No
CUST-11330,Female,0,Yes,No,6,Month-to-month,Mailed check,DSL,No,Yes,Yes,66.16,423.19,No
CUST-11331,Female,0,Yes,No,21,Month-to-month,Mailed check,No,No,No,Yes,64.88,1309.98,Yes
CUST-11332,Male,0,No,No,0,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,112.55,20.0,Yes
CUST-11333,Female,0,No,Yes,36,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,83.97,2835.64,No
CUST-11334,Female,0,No,No,60,Month-to-month,Bank transfer,DSL,No internet service,Yes,Yes,40.5,2299.2,No
CUST-11335,Female,0,No,Yes,72,Two year,Mailed check,No,No,No internet service,Yes,84.58,6404.3,No
CUST-11336,Male,0,No,No,31,Month-to-month,Electronic check,Fiber optic,No,Yes,No,54.4,1652.54,Yes
CUST-11337,Female,0,No,No,46,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,117.69,5095.59,Yes
CUST-11338,Female,0,Yes,Yes,22,Month-to-month,Credit card,DSL,No internet service,No,No,57.48,1170.09,No
CUST-11339,Female,0,Yes,No,14,Two year,Bank transfer,Fiber optic,Yes,Yes,No,87.78,1148.36,No
CUST-11340,Male,1,No,No,29,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,97.78,2851.42,No
CUST-11341,Female,0,No,Yes,6,One year,Mailed check,Fiber optic,No,No internet service,No,55.65,333.55,Yes
CUST-11342,Male,0,No,Yes,2,One year,Credit card,No,Yes,Yes,Yes,61.0,139.97,Yes
CUST-11343,Male,0,Yes,No,34,One year,Bank transfer,Fiber optic,Yes,No,Yes,52.08,1760.45,No
CUST-11344,Male,1,Yes,Yes,72,Month-to-month,Electronic check,DSL,No,Yes,Yes,83.98,5790.2,Yes
CUST-11345,Male,0,Yes,No,20,Month-to-month,Bank transfer,DSL,No,Yes,No,120.0,2436.84,No
CUST-11346,Male,0,No,No,15,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,82.5,1139.93,No
CUST-11347,Male,0,No,No,18,Month-to-month,Mailed check,No,No,No,No,75.4,1326.39,No
CUST-11348,Female,0,No,Yes,15,Month-to-month,Mailed check,DSL,No,No,Yes,41.35,618.62,No
CUST-11349,Male,0,No,No,14,One year,Bank transfer,DSL,Yes,Yes,No,97.21,1270.27,No
CUST-11350,Female,0,Yes,Yes,70,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,70.32,4461.45,No
CUST-11351,Female,1,Yes,No,15,Month-to-month,Mailed check,DSL,No,No,No,120.0,1784.22,Yes
CUST-11352,Male,0,Yes,No,2,One year,Bank transfer,No,No internet service,No,Yes,116.9,240.75,Yes
CUST-11353,Female,0,No,No,34,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,68.62,2446.0,No
CUST-11354,Female,1,Yes,No,11,Month-to-month,Electronic check,DSL,No internet service,No,Yes,74.83,847.95,Yes
CUST-11355,Female,0,No,No,29,Two year,Mailed check,Fiber optic,No,No,Yes,64.67,1732.68,No
CUST-11356,Female,0,No,No,20,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,35.51,729.0,No
CUST-11357,Male,0,Yes,Yes,29,Month-to-month,Mailed check,No,Yes,No internet service,Yes,88.71,2673.08,No
CUST-11358,Female,0,Yes,No,1,Month-to-month,Electronic check,No,No internet service,No,No,58.73,81.29,No
CUST-11359,Male,0,Yes,Yes,0,Two year,Electronic check,DSL,No,No internet service,Yes,120.0,20.0,Yes
CUST-11360,Female,0,No,No,11,One year,Mailed check,DSL,No internet service,No,Yes,67.06,732.36,No
CUST-11361,Female,0,Yes,No,28,Month-to-month,Credit card,Fiber optic,No,No,Yes,27.89,798.41,No
CUST-11362,Male,0,Yes,No,6,One year,Credit card,Fiber optic,No internet service,Yes,No,78.43,507.72,No
CUST-11363,Female,0,No,No,13,Month-to-month,Mailed check,DSL,Yes,No,Yes,90.48,1197.9,Yes
CUST-11364,Female,0,No,Yes,72,Month-to-month,Mailed check,No,No,No internet service,Yes,81.37,5630.44,Yes
CUST-11365,Female,0,No,No,5,One year,Electronic check,Fiber optic,No,No internet service,No,74.41,359.88,Yes
CUST-11366,Male,0,No,Yes,45,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,61.2,2558.17,No
CUST-11367,Female,0,No,Yes,41,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,73.23,2968.91,No
CUST-11368,Male,0,No,Yes,53,Month-to-month,Credit card,DSL,No internet service,No,Yes,70.25,3504.04,No
CUST-11369,Female,1,Yes,No,59,Two year,Credit card,Fiber optic,Yes,No,No,30.99,1788.87,No
CUST-11370,Male,0,Yes,No,16,Two year,Credit card,No,No,Yes,No,120.0,1865.32,No
CUST-11371,Male,0,No,No,27,One year,Credit card,No,No,Yes,Yes,74.39,1999.56,No
CUST-11372,Female,0,No,Yes,23,Two year,Electronic check,Fiber optic,No,No,Yes,65.81,1457.98,No
CUST-11373,Female,0,No,No,8,One year,Credit card,Fiber optic,No,No,Yes,115.6,916.22,No
CUST-11374,Male,0,No,No,7,Two year,Mailed check,Fiber optic,No internet service,Yes,No,23.42,181.86,No
CUST-11375,Male,0,No,No,10,Month-to-month,Credit card,DSL,No,No internet service,Yes,120.0,1206.94,No
CUST-11376,Female,0,Yes,Yes,5,One year,Mailed check,Fiber optic,No,No,No,41.5,221.31,Yes
CUST-11377,Male,0,Yes,No,33,Two year,Mailed check,No,Yes,No,Yes,108.45,3624.32,No
CUST-11378,Female,1,Yes,No,72,Two year,Electronic check,Fiber optic,No,No,Yes,35.92,2499.0,No
CUST-11379,Female,0,No,Yes,48,Month-to-month,Electronic check,DSL,No internet service,No,Yes,38.08,1881.1,Yes
CUST-11380,Female,0,Yes,No,5,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,83.04,455.0,No
CUST-11381,Female,0,Yes,Yes,1,Two year,Credit card,Fiber optic,No,Yes,Yes,71.52,92.51,No
CUST-11382,Male,0,Yes,No,33,One year,Electronic check,Fiber optic,No internet service,No internet service,Yes,37.09,1264.76,No
CUST-11383,Female,0,Yes,Yes,11,Two year,Electronic check,No,Yes,No,No,39.75,470.73,No
CUST-11384,Male,0,Yes,Yes,41,Two year,Electronic check,DSL,Yes,No,No,53.09,2012.81,No
CUST-11385,Female,0,Yes,No,36,Two year,Electronic check,Fiber optic,No internet service,No internet service,No,97.98,3491.45,No
CUST-11386,Male,0,No,No,23,Month-to-month,Electronic check,No,No,Yes,No,73.73,1717.12,No
CUST-11387,Female,0,Yes,No,7,Month-to-month,Electronic check,Fiber optic,No,No,Yes,81.81,614.02,No
CUST-11388,Male,0,Yes,No,2,One year,Electronic check,No,No internet service,No,Yes,49.01,120.47,No
CUST-11389,Male,0,No,No,6,Two year,Credit card,DSL,No,No internet service,No,79.24,475.65,No
CUST-11390,Female,0,No,No,17,One year,Credit card,DSL,No,No,No,23.51,398.41,No
CUST-11391,Female,1,Yes,No,72,Month-to-month,Electronic check,DSL,Yes,No internet service,No,39.32,2693.71,No
CUST-11392,Female,0,Yes,No,1,One year,Credit card,No,No internet service,No internet service,Yes,93.9,108.03,No
CUST-11393,Female,0,No,No,5,One year,Electronic check,No,No internet service,No internet service,No,74.36,371.87,Yes
CUST-11394,Male,0,Yes,No,23,Two year,Bank transfer,DSL,No,No internet service,Yes,119.5,2796.32,No
CUST-11395,Female,0,Yes,Yes,8,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,84.42,639.53,No
CUST-11396,Male,1,Yes,No,46,Month-to-month,Electronic check,DSL,No,No,No,27.23,1285.35,No
CUST-11397,Male,0,Yes,Yes,3,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,89.32,268.98,No
CUST-11398,Female,0,No,No,72,Month-to-month,Credit card,DSL,Yes,No,Yes,25.36,1834.25,Yes
CUST-11399,Male,0,No,No,58,Two year,Electronic check,DSL,Yes,No internet service,Yes,85.66,4935.62,No
CUST-11400,Male,0,No,No,52,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,Yes,57.61,2982.45,No
CUST-11401,Male,0,No,Yes,4,Two year,Credit card,No,No,Yes,Yes,44.11,187.02,No
CUST-11402,Male,0,Yes,No,9,Two year,Electronic check,Fiber optic,No,No,Yes,65.63,564.89,No
CUST-11403,Female,0,No,Yes,39,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,29.4,1188.15,No
CUST-11404,Female,0,Yes,No,39,Two year,Credit card,Fiber optic,Yes,No,Yes,55.5,2046.55,No
CUST-11405,Female,0,Yes,No,29,Month-to-month,Credit card,DSL,No,Yes,No,18.0,496.03,No
CUST-11406,Female,1,No,Yes,14,One year,Credit card,Fiber optic,No,Yes,No,97.63,1282.65,Yes
CUST-11407,Male,0,No,No,8,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No,73.99,562.86,Yes
CUST-11408,Male,0,Yes,Yes,72,Two year,Electronic check,Fiber optic,No internet service,Yes,Yes,60.56,4411.83,No
CUST-11409,Female,0,No,No,3,One year,Bank transfer,DSL,No,No,Yes,79.96,262.71,No
CUST-11410,Female,0,Yes,No,1,Two year,Bank transfer,DSL,No internet service,No,Yes,31.03,49.5,Yes
CUST-11411,Female,0,Yes,Yes,0,One year,Bank transfer,No,No internet service,No,No,57.56,20.0,No
CUST-11412,Male,0,Yes,Yes,35,Month-to-month,Credit card,DSL,No internet service,No,No,83.15,3005.23,No
CUST-11413,Female,0,No,No,1,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,39.65,58.52,No
CUST-11414,Female,1,No,No,18,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,100.44,1871.39,Yes
CUST-11415,Female,0,No,Yes,10,Month-to-month,Electronic check,No,Yes,Yes,Yes,58.3,588.77,No
CUST-11416,Male,0,Yes,Yes,3,Two year,Electronic check,No,No internet service,Yes,Yes,18.0,75.16,No
CUST-11417,Male,0,Yes,No,32,Month-to-month,Mailed check,No,No,No,Yes,72.24,2253.47,No
CUST-11418,Male,0,No,Yes,1,Two year,Electronic check,Fiber optic,No,No,No,55.93,70.83,No
CUST-11419,Male,0,Yes,No,9,Two year,Electronic check,Fiber optic,No,Yes,No,120.0,1027.69,No
CUST-11420,Male,0,Yes,No,19,Month-to-month,Bank transfer,DSL,No,Yes,Yes,56.7,1038.64,No
CUST-11421,Male,0,No,Yes,12,Month-to-month,Bank transfer,DSL,No internet service,Yes,No,90.28,1066.61,No
CUST-11422,Male,1,No,No,7,Two year,Bank transfer,DSL,No,No,Yes,53.12,381.12,Yes
CUST-11423,Male,0,Yes,No,62,Month-to-month,Electronic check,Fiber optic,No,Yes,No,18.0,1187.72,No
CUST-11424,Female,0,Yes,No,64,Month-to-month,Electronic check,No,No,Yes,Yes,73.96,4617.59,No
CUST-11425,Female,0,Yes,No,12,Month-to-month,Electronic check,DSL,No,No internet service,Yes,74.64,876.03,No
CUST-11426,Male,0,No,No,12,Two year,Bank transfer,Fiber optic,No,No,No,92.91,1083.75,No
CUST-11427,Male,0,No,No,8,One year,Mailed check,Fiber optic,Yes,No,Yes,18.0,168.74,No
CUST-11428,Female,0,No,Yes,46,Month-to-month,Mailed check,Fiber optic,No,No,Yes,79.81,3536.11,Yes
CUST-11429,Male,0,Yes,No,20,Month-to-month,Electronic check,DSL,No,No,No,77.87,1605.08,No
CUST-11430,Male,0,Yes,No,2,Month-to-month,Electronic check,Fiber optic,No,Yes,No,75.46,161.47,Yes
CUST-11431,Male,0,No,Yes,46,Month-to-month,Credit card,No,No,No,Yes,18.0,818.47,Yes
CUST-11432,Female,0,No,No,18,Two year,Electronic check,No,No internet service,No,Yes,95.61,1717.03,Yes
CUST-11433,Female,0,No,No,12,Month-to-month,Bank transfer,DSL,No internet service,Yes,Yes,32.61,405.32,No
CUST-11434,Female,0,Yes,No,9,One year,Electronic check,No,No internet service,No,Yes,92.16,838.6,No
CUST-11435,Female,0,No,Yes,2,Month-to-month,Electronic check,No,Yes,Yes,Yes,116.64,255.89,No
CUST-11436,Female,0,No,No,72,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,No,89.11,6285.25,Yes
CUST-11437,Male,0,No,No,32,Month-to-month,Credit card,DSL,No,No internet service,Yes,72.7,2177.71,No
CUST-11438,Female,0,No,No,3,Two year,Electronic check,No,No internet service,No,No,59.64,196.62,No
CUST-11439,Male,0,Yes,No,17,One year,Credit card,DSL,No,No internet service,Yes,69.57,1137.29,No
CUST-11440,Male,0,Yes,No,19,Month-to-month,Credit card,Fiber optic,No,No,Yes,34.29,635.73,No
CUST-11441,Female,0,Yes,No,4,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,77.95,306.63,Yes
CUST-11442,Female,0,No,Yes,13,Two year,Mailed check,DSL,No,No internet service,No,59.99,828.33,No
CUST-11443,Male,0,No,No,24,Month-to-month,Credit card,Fiber optic,No,No,No,30.28,681.12,No
CUST-11444,Male,0,No,Yes,8,Month-to-month,Mailed check,Fiber optic,No,No,Yes,36.07,281.34,No
CUST-11445,Male,0,Yes,No,9,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,63.94,600.49,No
CUST-11446,Female,0,No,No,3,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,25.47,96.85,No
CUST-11447,Female,0,No,Yes,12,One year,Electronic check,Fiber optic,No,No,Yes,66.44,779.47,No
CUST-11448,Female,0,Yes,No,21,Month-to-month,Electronic check,No,Yes,No,Yes,102.4,2194.24,No
CUST-11449,Female,0,No,No,2,Month-to-month,Credit card,DSL,Yes,No internet service,Yes,70.7,157.61,No
CUST-11450,Female,1,Yes,Yes,22,Month-to-month,Credit card,Fiber optic,No,No,Yes,59.33,1337.32,Yes
CUST-11451,Male,0,Yes,Yes,12,Two year,Mailed check,Fiber optic,No internet service,Yes,Yes,41.69,511.21,No
CUST-11452,Female,0,Yes,Yes,27,Month-to-month,Mailed check,Fiber optic,No,No,Yes,77.46,2132.06,No
CUST-11453,Male,0,No,Yes,9,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,Yes,20.54,207.8,No
CUST-11454,Male,0,No,No,20,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,Yes,61.93,1187.42,No
CUST-11455,Male,0,Yes,No,22,Two year,Mailed check,Fiber optic,No internet service,No,Yes,68.99,1473.71,No
CUST-11456,Female,0,No,Yes,28,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,45.93,1274.75,No
CUST-11457,Female,0,No,No,33,One year,Electronic check,Fiber optic,Yes,No,Yes,73.26,2264.92,No
CUST-11458,Female,0,No,No,3,One year,Electronic check,Fiber optic,Yes,Yes,No,120.0,396.4,No
CUST-11459,Male,0,Yes,No,72,Two year,Credit card,DSL,No,No,Yes,80.19,6016.66,No
CUST-11460,Male,0,No,Yes,44,One year,Credit card,Fiber optic,No,No,Yes,100.62,4520.54,No
CUST-11461,Male,0,No,No,19,One year,Mailed check,DSL,Yes,No,Yes,90.55,1619.58,No
CUST-11462,Male,0,Yes,No,53,Two year,Mailed check,Fiber optic,No,No internet service,No,109.5,5637.57,No
CUST-11463,Male,0,Yes,No,11,One year,Credit card,Fiber optic,No,No internet service,Yes,50.86,601.33,No
CUST-11464,Male,1,No,No,0,Two year,Bank transfer,Fiber optic,No,Yes,Yes,18.0,20.0,No
CUST-11465,Female,1,Yes,Yes,31,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,55.8,1676.83,No
CUST-11466,Female,0,No,No,68,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,36.14,2265.53,Yes
CUST-11467,Female,0,Yes,No,4,Two year,Electronic check,DSL,No,No,Yes,49.16,199.93,No
CUST-11468,Female,1,No,No,24,Two year,Credit card,DSL,Yes,Yes,No,42.16,1033.6,No
CUST-11469,Male,0,Yes,No,40,Two year,Bank transfer,Fiber optic,No,Yes,No,79.72,3038.93,No
CUST-11470,Male,0,Yes,No,56,One year,Electronic check,No,Yes,No,No,107.63,5893.64,No
CUST-11471,Female,1,Yes,No,7,Two year,Credit card,Fiber optic,Yes,No,No,100.12,729.76,No
CUST-11472,Male,0,No,No,3,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,Yes,62.06,192.67,Yes
CUST-11473,Female,0,No,Yes,6,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,Yes,18.0,118.46,No
CUST-11474,Female,0,Yes,No,20,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No,41.82,820.01,Yes
CUST-11475,Female,0,Yes,No,60,Two year,Bank transfer,DSL,No internet service,No,No,21.63,1219.64,No
CUST-11476,Male,1,No,No,20,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,63.11,1252.61,Yes
CUST-11477,Female,0,Yes,No,60,One year,Bank transfer,DSL,No,No internet service,Yes,87.8,5198.0,No
CUST-11478,Female,0,No,No,35,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,120.0,3869.66,No
CUST-11479,Female,0,Yes,No,21,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,67.69,1468.4,No
CUST-11480,Male,0,No,No,0,One year,Mailed check,DSL,No internet service,Yes,No,18.0,20.0,No
CUST-11481,Male,0,No,Yes,9,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No,18.16,175.53,Yes
CUST-11482,Female,0,No,Yes,1,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,59.53,73.99,No
CUST-11483,Male,1,No,Yes,9,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,Yes,120.0,1106.55,No
